"id_componente","tipo_componente","codigo","nivel","nome","unidade_responsavel","ch_teorico","ch_pratico","ch_estagio","ch_total","ch_dedicada_docente","ch_ead","cr_max_ead","permite_horario_flexivel","qtd_unidades","procedimentos_avaliacao","equivalencia","pre_requisito","co_requisito","ementa","bibliografia","objetivos","conteudo","competencias_habilidades","referencias","ano_programa","periodo_programa","modalidade","curso_componente"
178124,"DISCIPLINA","IQD0155","G","TRABALHO DE CONCLUSÃO DE CURSO 1 - LICENCIATURA EM QUÍMICA","INSTITUTO DE QUÍMICA",0,30,0,30,0,0,20,False,1,NULL,"( IQD0154 ) ","( ( IQD0148 ) ) ",NULL,"Questões epistemológicas e metodológicas ligadas à natureza da investigação em Ensino de Química. A lógica do processo de investigação. Estrutura dos projetos de investigação. Análise global das fases do processo de elaboração de um projeto de investigação em Ensino de Química. As formalidades nos projetos de investigação. O Projeto de Ensino de Química como Monografia de Graduação exigida para a conclusão do curso de Licenciatura em Química da UnB.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178125,"DISCIPLINA","IQD0156","G","SEGURANÇA EM LABORATÓRIOS QUÍMICOS","INSTITUTO DE QUÍMICA",0,30,0,30,0,0,20,False,1,NULL,NULL,NULL,NULL,"Abordagem de normas de segurança em laboratórios químicos, na perspectiva de discutir conduta dos usuários e funcionários, manuseio de produtos químicos, vidrarias e equipamentos, uso de equipamentos de proteção coletivo e individual, toxicidade ocupacional, noções de primeiros socorros e gestão de resíduos químicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178127,"DISCIPLINA","IQD0158","G","ESPECTROCOPIA ORGÂNICA","INSTITUTO DE QUÍMICA",60,0,0,60,0,0,20,False,1,NULL,"(IQD0157)","((IQD0167 E IQD0168) OU (IQD0099))",NULL,"Aplicação de métodos espectroscópicos (IV, RMN 1H e 13C, RMN 2D) na elucidação estrutural de moléculas orgânicas.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178128,"DISCIPLINA","IQD0159","G","INTRODUÇÃO A QUÍMICA DE ESTADO SÓLIDO","INSTITUTO DE QUÍMICA",30,0,0,30,0,0,20,False,1,NULL,NULL,"((IQD0101))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178130,"DISCIPLINA","IQD0161","G","INTRODUÇÃO A MODELAGEM MOLECULAR","INSTITUTO DE QUÍMICA",30,30,0,60,0,0,20,False,1,NULL,"(IQD0160)","((MAT0026))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178133,"DISCIPLINA","IQD0164","G","SÍNTESE ORGÂNICA","INSTITUTO DE QUÍMICA",60,0,0,60,0,0,20,False,1,NULL,"(IQD0162) OU (IQD0163)","((IQD0137) OU (IQD0096))",NULL,"Planejamento de sínteses. Fatores que controlam a estéreo, régio, químio e enantiosseletividade em sínteses orgânicas. Pré-requisitos estereoeletrônicos, efeitos dos grupos vizinhos, anéis temporários, etc. Interconversão dos grupos funcionais por oxidação e redução e considerações ambientais destas transformações. Introdução as reações mais importantes envolvendo a formação da ligação carbono-carbono. Exemplos de sínteses totais de alguns produtos naturais: terpenos, esteróides, prostaglandinas, alcalóides, vitaminas, antibióticos, etc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178134,"DISCIPLINA","IQD0165","G","A EXPERIMENTAÇÃO NO ENSINO DE QUÍMICA","INSTITUTO DE QUÍMICA",0,30,0,30,0,0,20,False,1,NULL,NULL,"((IQD0148))",NULL,"O papel da experimentação no ensino médio de Química. Concepções de professores sobre o papel da experimentação. Grau de diretividade dos experimentos. A observação macroscópica, a interpretação microscópica e a expressão representacional de fenômenos químicos. Transposição didática e livros para-didáticos associados aos experimentos. Avaliação de aprendizagem.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178136,"DISCIPLINA","IQD0167","G","INTRODUÇÃO À ESPECTROSCOPIA ORGÂNICA","INSTITUTO DE QUÍMICA",60,0,0,60,0,0,20,False,1,NULL,"(IQD0166)","((IQD0137))",NULL,"Introdução aos métodos físicos de análise e caracterização de substâncias orgânicas puras métodos espectroscópicos (UV, IV, RMN 1H  e 13C). Análise sistemática de compostos orgânicos (critérios de pureza e uso de métodos físico-químicos para identificação de compostos orgânicos puros).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178137,"DISCIPLINA","IQD0168","G","LABORATÓRIO DE QUÍMICA ORGÂNICA","INSTITUTO DE QUÍMICA",0,60,0,60,0,0,20,False,1,NULL,NULL,"((IQD0133))",NULL,"Noções de toxicologia e uso da literatura referente à química orgânica experimental. Métodos físico-químicos de separação e purificação de substâncias orgânicas. Introdução aos métodos físicos de análise e caracterização de substâncias orgânicas puras (critérios de pureza e uso de métodos físico-químicos para identificação de compostos orgânicos puros). Análise sistemática de substâncias orgânicas - Estudo experimental de propriedades físicas e químicas de compostos orgânicos contendo diferentes grupos funcionais (interconversões funcionais e preparação de derivados).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178139,"DISCIPLINA","POL0005","G","PRÁTICA DE ENSINO EM INTRODUÇÃO À CIÊNCIA POLÍTICA","INSTITUTO DE CIÊNCIA POLÍTICA",60,0,0,60,0,0,20,False,1,NULL,"( POL0004 ) ","( ( POL0011 ) ) ",NULL,"*",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178140,"DISCIPLINA","FCE0116","G","FUNDAMENTOS EM PSICOLOGIA APLICADOS AO DESENVOLVIMENTO 1","FACULDADE DE CEILÂNDIA",30,0,0,30,0,0,20,False,1,NULL,NULL,NULL,NULL,"Introdução à Psicologia. Conceitos e concepções sobre o desenvolvimento nos ciclos de vida. Integração dos aspectos físico, cognitivo, emocional e social do desenvolvimento nos ciclos de vida. Questões concernentes à socialização nos diversos contextos do desenvolvimento.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178141,"DISCIPLINA","FCE0117","G","FUNDAMENTOS EM PSICOLOGIA APLICADOS AO DESENVOLVIMENTO 2","FACULDADE DE CEILÂNDIA",30,0,0,30,0,0,20,False,1,NULL,NULL,"( FCE0116 ) ",NULL,"Integração dos aspectos físico, cognitivo, emocional e social do desenvolvimento do adolescente até o adulto idoso. Reflexões contextualizadas das mudanças que ocorrem ao longo da vida adulta.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178142,"DISCIPLINA","FCE0118","G","MORFOFISIOLOGIA DOS ORGÃOS DA FALA E DA AUDIÇÃO","FACULDADE DE CEILÂNDIA",30,30,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Estudo integrado da anatomia, histologia e fisiologia dos sistemas que compõem os órgãos da fala e funções orais, bem como dos sistemas auditivo e vestibular, a fim de aprofundar o conhecimento teórico dos aspectos envolvidos nos processos não-patológicos e na gênese das doenças associadas a esses mesmos sistemas. Desenvolvimento de noções da morfofisiologia da fala e audição para o raciocínio clínico. Introdução de reflexões para a atuação fonoaudiológica em cabeça e pescoço, bem como na avaliação audiológica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178143,"DISCIPLINA","FCE0119","G","FONOAUDIOLOGIA NO TERCEIRO CICLO DE VIDA","FACULDADE DE CEILÂNDIA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((FCE0042 E FCE0117 E FCE0118))",NULL,"Estudo integrado físico, cognitivo e social do sujeito que recebe o cuidado fonoaudiológico em seu desenvolvimento das funções comunicativas orais e gráficas, sensoriais e orofaciais, relacionadas à fala, linguagem, respiração, mastigação e deglutição no período da vida adulta e no processo de envelhecimento.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178144,"DISCIPLINA","FCE0120","G","EXERCÍCIO PROFISSIONAL E DEONTOLOGIA EM FONOAUDIOLOGIA","FACULDADE DE CEILÂNDIA",30,0,0,30,0,0,20,False,1,NULL,NULL,"((FCE0038 E FCE0069 E FCE0194))",NULL,"Origem, conceitos fundamentais e princípios. Ética e moral. Evolução histórica e clássica do pensamento ético. Ética e deontologia profissional. Ética e cidadania. Conhecimento sobre o código de ética da Fonoaudiologia. Análise crítica de comportamentos profissionais nas relações com os pacientes, familiares e outros profissionais baseados nos princípios éticos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178147,"DISCIPLINA","FCE0121","G","VIVÊNCIAS EM SAÚDE FONOAUDIOLÓGICA","FACULDADE DE CEILÂNDIA",0,60,0,60,0,0,20,False,1,NULL,NULL,"((FCE0069 E FCE0113 E FCE0114 E FCE0115 E FCE0126))",NULL,"Vivência integrada da atenção à saúde fonoaudiológica no período entre o nascimento e a vida adulta. Desenvolvimento de habilidades de observação e comunicação, a partir do contato com diferentes espaços da atuação fonoaudiológica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178150,"DISCIPLINA","IQD0173","G","TÓPICOS EM QUÍMICA INORGÂNICA","INSTITUTO DE QUÍMICA",60,0,0,60,0,0,20,False,1,NULL,"(IQD0171) OU (IQD0172)","((IQD0027) OU (IQD0223) OU (IQD0139))",NULL,"Estudo teórico-prático de tópicos especiais na área de Química Inorgânica: organometálicos de elementos representativos organometálicos de elementos de transição, química bioinorgânica e mecanismos de reações inorgânicas.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178151,"DISCIPLINA","IQD0174","G","QUIMICA PARA O ENSINO DO 2 GRAU","INSTITUTO DE QUÍMICA",60,30,0,90,0,0,20,False,1,NULL,"((IQD0148))","((IQD0095 E IQD0063 E IQD0101 E MTC0012) OU (IQD0101 E IQD0118 E IQD0133 E MTC0143))",NULL,"      APRECIACAO DAS TENDENCIAS ATUAIS DO ENSINO DE QUIMICA NO 2o. GRAU.ESTUDO DAS PROPOSTAS DE EDUCADORES BRASILEIROS  RELATIVAMENTE AO  ENSINODE QUIMICA. SELECAO E PREPARO DE CONTEUDO A SER ABORDADO NO 2o. GRAU,AS-PECTOS TEORICOS E PRATICOS.                                             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178155,"DISCIPLINA","IQD0178","G","INTRODUÇÃO AO CURSO DE BACHARELADO EM QUÍMICA","INSTITUTO DE QUÍMICA",30,0,0,30,0,0,20,False,1,NULL,"(IQD0175) OU (IQD0176) OU (IQD0177)",NULL,NULL,"Visão geral da estrutura organizacional e administrativa da UnB. Metodologia de estudo e elaboração de trabalhos. A natureza da atividade científica. A química e o papel do químico. Caracterização do curso de Bacharelado em Química. O químico: atribuições, locais de trabalho e o código de ética.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178156,"DISCIPLINA","IQD0179","G","ISOLAMENTO E TRANSFORMACAO DE MOLECULAS ORGANICAS","INSTITUTO DE QUÍMICA",0,120,0,120,0,0,20,False,1,NULL,NULL,"((IQD0095 E IQD0096 E IQD0110))",NULL,"      TECNICAS DE ISOLAMENTO DE PRODUTOS NATURAIS POR METODOS FISICOS E QUIMICOS  DE  EXTRACAO  E  CROMATOGRAFICOS. CARACTERIZACAO, POR METODOS QUIMICOS E/OU ESPECTOMETRICOS, DOS PRODUTOS PUROS ISOLADOS. TRANSFORMA- CAO DOS PRODUTOS PUROS ISOLADOS EM SUBSTANCIAS QUIMICAS MAIS VALIOSAS.  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178157,"DISCIPLINA","EST0019","G","ESTATÍSTICA APLICADA","DEPTO ESTATÍSTICA",60,30,0,90,0,0,20,False,1,NULL,"( ( EST0023 OU EST0022 ) OU ( EST0028 ) OU ( EST0061 E ECO0197 ) ) ",NULL,NULL,"CONCEITOS BASICOS - DISTRIBUICAO DE FREQUENCIAS E SUAS CARACTERISTICAS - INTRODUCAO A  PROBABILIDADE  -  AJUSTAMENTO  DE  FUNCOES  REAIS - CORRELACAO E REGRESSAO LINEAR - NOCOES DE AMOSTRAGEM E TESTES DE  HIPOTESE.                                                                   ",NULL,"- Compreender os conceitos fundamentais de Probabilidade e Estatística;
- Introduzir os principais modelos probabilísticos de variáveis aleatórias;
- Desenvolver conceitos básicos de inferência estatística;
- Empregar alguns procedimentos estatísticos adequados a pesquisas relacionadas à sua área;
- Desenvolver a capacidade crítica e analítica do estudante através da discussão de exercícios e problemas.
","UNIDADE I 
- Conceitos Básicos 
- Estatística Indutiva e Dedutiva 
- Variáveis e Constantes. Calculo de Somatórios 
- Frequências, Porcentagens e Proporções 
- Realidade e Modelo 
 
UNIDADE II 
- Distribuições de Frequências 
- Rol e Distribuição de Frequências 
- Tipos de Frequências: Simples, Relativas e Acumuladas. 
- Histograma e Polígono de Frequências. Analise Gráfica. 

UNIDADE III 
- Medidas de Tendência Central e Separatrizes 
- Conceituação. Media Aritmética, Moda e Mediana 
- Separatrizes. Aplicações. 

UNIDADE IV 
- Medidas de Dispersão, Assimeira e Curtose 
- Variância, desvio Padrão e Coeficiente de Variação 
- Momentos Ordinários e Centrais, Coeficientes. 

UNIDADE V
- Introdução a Probabilidade 
- Conjunto, Espaço-amostra a Eventos. Eventos Mutuamente Exclusivos e independentes. Eventos Complementares. União e Interpretação de eventos. 
- Variável Aleatória. Distribuição de Probabilidade. 
- Modelos Discretos e Contínuos. Uso de Tabelas. 
- Aplicações em Ajustamentos de Modelos Probabilísticos. 

UNIDADE VI
- Ajustamento de Funções Reais e Series Temporais 
- Series Temporais. Tendência de uma Serie Temporal. 
- O Método dos Mínimos Quadrados. Ajustamento de Polinômios e Exponencial. Saturações. Aplicações 

UNIDADE VII 
- Correlação e Regressão 
- Conceitos Básicos. O Coeficiente de Correlação Linear. 
- Retas de Regressão. Proporção de Variação Explicada. Outros Coeficientes de Regressão. Aplicações. 

UNIDADE VIII
- Noções de Amostragem e Testes de Hipóteses 
- Amostras Aleatórias. Distribuições de Amostragem. 
- Estimação de Características. Dimensionamento da Amostra. 
- Formulação Geral de Um Teste. 
- Principais Testes Paramétricos e Não Paramétricos. 
- Elaboração de Trabalho Final. ",NULL,NULL,2020,2,"Presencial",NULL
178158,"DISCIPLINA","EST0020","G","ESTATÍSTICA APLICADA À EDUCAÇÃO 1","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,"((EST0019) OU (PAD0046))",NULL,NULL,"   COLETA E APRESENTACAO DE DADOS - SERIES ESTATISTICAS  E  GRAFICOS  - MEIDAS CARACTERISTICAS DE UMA  DISTRIBUICAO -  AJUSTAMENTO  DE  FUNCOES REAIS E SERIES TEMPORAIS -  CORRELACAO E  REGRESSAO  LINEAR  -  MODELOS PROBABILISTICOS - APLICACOES DA ESTATISTICA NA EDUCACAO.                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178159,"DISCIPLINA","EST0021","G","ESTATÍSTICA APLICADA À EDUCAÇÃO 2","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((EST0020))",NULL,"   DISTRIBUICOES PARA TESTES DE SIGNIFICANCIA - PRINCIPAIS TESTES PARA- METRICOS E NAO-PARAMETRICOS - MODELOS DE AMOSTRAGEM - FATORES PREPONDE- RANTES NA ELABORACAO DE UM PLANO - ASSOCIACAO E CORRELACAO - CORRELACAO ORDINAL - TABELAS DE CONTIGENCIA - INTRODUCAO A ANALISE FATORIAL.       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178161,"DISCIPLINA","EST0023","G","PROBABILIDADE E ESTATÍSTICA","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,"( ( EST0022 ) OU ( EST0069 E EST0070 ) OU ( FGA0157 ) ) ","( ( MAT0025 ) OU ( MAT0022 ) ) ",NULL,"Análise Descritiva, Cálculo de Probabilidades, Variáveis Aleatórias Discretas, Variáveis Aleatórias Contínuas, Variáveis Aleatórias Multidimensionais, Noções de Amostragem e Estimação, Testes de Hipóteses.",NULL,"- Compreender os conceitos fundamentais de Estatística e Probabilidade; 
- Analisar conjuntos de dados através de gráficos e medidas descritivas; 
- Introduzir axiomas e teoremas básicos da Teoria de Probabilidades;
- Apresentar os principais modelos de variáveis aleatórias discretas e contínuas; e
- Empregar alguns procedimentos estatísticos básicos adequados a pesquisas relacionadas a sua área. 
","UNIDADE I
- Análise Descritiva de Dados
- População e amostra, Tipos de variáveis. Distribuição de frequências, Gráficos e medidas resumo. 
 
UNIDADE II
- Cálculo de Probabilidades
- Espaço amostral e eventos, Axiomas de probabilidade, Probabilidade condicional, Lei da multiplicação, Teorema da probabilidade total, Teorema de Bayes. 
 
UNIDADE III
- Variáveis Aleatórias Discretas
- Definição e estudo de caso, Função densidade de massa, Função distribuição, Valor esperado e variância, Principais modelos: Uniforme Discreta, Bernoulli, Binomial, Geométrica, Hipergeométrica e Poisson, Aproximação Poisson à binomial. 
 
UNIDADE IV
- Variáveis Aleatórias Contínuas
- Definição e estudo de caso, Função densidade de probabilidade, Função distribuição, Valor esperado e variância, 
Principais modelos: Uniforme Contínua, Exponencial, Normal e t-Student. Função de uma variável aleatória. 
 
UNIDADE V 
- Variáveis Aleatórias Multidimensionais 
- Distribuição conjunta (caso discreto), Variáveis aleatórias independentes, Soma de variáveis aleatórias independentes, Funções de variáveis aleatórias, Esperança de uma função de variáveis aleatórias, Covariância e correlação, Distribuição condicional (caso discreto). 
 
UNIDADE VI
- Noções de Amostragem e Estimação 
- Introdução à amostragem, Amostra aleatória simples, Distribuição amostral da média e proporção, Teorema Limite Central, Estimação pontual: método dos momentos, Estimação pontual: máxima verossimilhança, Intervalos de confiança para a média e proporção, Intervalos de confiança para a diferença de médias (populações normais, variâncias conhecidas e amostras independentes). 
 
UNIDADE VII 
- Testes de Hipóteses 
- Teste para a média com variância conhecida, Teste para a média com variância desconhecida, Teste para a proporção, 
O poder de um teste, O p-valor. 
",NULL,NULL,2020,2,"Presencial",NULL
178162,"DISCIPLINA","EST0024","G","ESTATÍSTICA 1","DEPTO ESTATÍSTICA",90,0,0,90,0,0,20,False,1,NULL,NULL,"((MAT0026 E EST0023))",NULL,"   VARIAVEIS ALEATORIAS COM UM NUMERO FINITO DE DIMENSOES  -  FUNCOES DE  VARIAVEIS ALEATORIAS                                                  - MOMENTOS E TIPOS - FUNCOES  GERATRIZES  -  SEMIVARIANTES  -  REGRESSAO  MEDIA QUADRATICA - INTRODUCAO A AMOSTRAGEM E A ESTIMACAO  -  FUNCAO DE  VEROSSIMILHANCA - ESTUDO DOS PRINCIPAIS TESTES  PARAMETRICOS -  ESTUDO  DE ALGUNS TESTES NAO-PARAMETICOS.                                     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178163,"DISCIPLINA","EST0025","G","ESTATÍSTICA 2","DEPTO ESTATÍSTICA",90,0,0,90,0,0,20,False,1,NULL,NULL,"((EST0024))",NULL,"   INTRODUCAO AOS PROCESSOS ESTOCASTICOS -  MODELOS  DE  AMOSTRAGEM  -  INTRODUCAO A ANALISE DE DEPENDENCIA FUNCIONAL - REGRESSAO  FATORIAL  E  PATH ANALYSIS: COMPARACAO DOS MODELOS NOCOES DE CONTROLE DE  QUALIDADE  - AMOSTRAGEM NO CONTROLE DE QUALIDADE.                                  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178165,"DISCIPLINA","EST0027","G","BIOESTATÍSTICA","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,"( ( EST0033 E EST0069 E EST0070 ) OU ( EST0026 ) OU ( FUP0288 ) ) ","( ( MAT0022 ) OU ( MAT0025 ) ) ",NULL,"   ESTATISTICA DESCRITIVA. NOCOES DE PROBABILIDADE. PRINCIPAIS MODELOS  DISCRETOS E CONTINUOS. AJUSTAMENTO DE MODELOS PROBABILISTICOS.  NOCOES  DE AMOSTRAGEM E ESTIMACAO. NOCOES DE TESTES DE HIPOTESES.  ANALISE  DE  VARIANCIA:  CLASSIFICACAO  SIMPLES.  CORRELACAO  E  REGRESSAO  LINEAR.  NOCOES SOBRE EXPERIMENTOS E LEVANTAMENTOS.                              ",NULL,"- Reconhecer problema estatístico que demande metodologia específica;
- Utilizar técnicas de estatística inferencial e descritiva para análise do problema.
","- UNIDADE I - Estatística Descritiva 
- Escalas de Medidas 
- Apresentação de Dados Numéricos: Tabelas E Gráficos 
- Distribuição de Frequências - Histograma e Polígono de Frequência 
- Medidas de Posição: Media Aritmética, Mediana e Moda. Outros Medidas. Separatrizes. 
- Medidas de Dispersão: Variância, Desvio Padrão e Coeficiente de Variacao. 
- Assimetria e Curtose. 
- Coeficiente de Correlação Linear. 

UNIDADE II - Noções de Probabilidade 
- Experiência Aleatória, Espaço-amostra, Eventos e Axiomas e Teoremas básicos. 
- Variáveis Aleatórias Discretas e Continuas. Expectancia e Momentos. 
- Principais Modelos Probabilísticos: Binomial, Poisson, Normal, Qui-quadrado, Student E F. Uso De Tabelas. Aplicações. 

UNIDADE III - Noções de Amostragem e Estimação 
- População e Amostra. Censo a Amostragem. 
- Amostra Aleatória. Estimador e Estimativa. 
- Dimensionamento de Amostra. 
- Intervalo de Confiança. 

UNIDADE IV - Noções de Teste de Hipóteses 
- Formulação Geral de Um Teste Paramétrico. Tipos De Erro. 
- Testes de Medias e Variâncias 
- O Teste Qui-quadrado 
- Analise de Variância: Classificação Simples. Testes de Comparações múltiplas. Repetição e Casualização. 

UNIDADE V - Correlação e Regressão Linear 
- Correlação e Regressão Linear Simples 
- Analise de Variância Não Regressão. ",NULL,NULL,2020,2,"Presencial",NULL
178166,"DISCIPLINA","EST0028","G","ESTATÍSTICA APLICADA À PSICOLOGIA 1","DEPTO ESTATÍSTICA",60,30,0,90,0,0,20,False,1,NULL,"((EST0033 E EST0069 E EST0070))",NULL,NULL,"   NOCOES DE PROBABILIDADE. PRINCIPAIS MODELOS DISCRETOS  E  CONTINUOS. DISTRIBUICOES OBSERVADAS. AJUSTAMENTO DE MODELOS PROBABILISTICOS. PRIN- CIPAIS ESCALAS: PERCENTILICA E NORMALIZADA. SEPARATRIZES  NA  AVALIACAO DE TESTES EM PSICOLOGIA. NOCOES DE AMOSTRAGEM A  ESTIMACAO.  TESTES  DE HIPOTESES. ANALISE DE VARIANCIA. REGRESSAO LINEAR SIMPLES. ASSOCIACAO E CORRELACAO. COEFICIENTES DE PEARSON, DE KENDALL E TETRACORICO. INDEPEN- DENCIA: O TESTE QUI-QUADRADO. PROVA DE KRUSKAL-WALLIS. APLICACOES.      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178167,"DISCIPLINA","EST0029","G","ESTATÍSTICA APLICADA À PSICOLOGIA 2","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((EST0028))",NULL,"   O MODELO REGRESSIVO NA PSICOLOGIA - TESTES DE SIGNIFICANCIA - INTRO- DUCAO A ANALISE FATORIAL - METODOS DE FATORACAO -  ROTACAO  DE  EIXOS - UTILIZACAO DO COMPUTADOR - APLICACOES A PROBLEMAS REAIS.                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
178168,"DISCIPLINA","EST0030","G","ESTATÍSTICA ECONÔMICA","DEPTO ESTATÍSTICA",30,30,0,60,0,0,20,False,1,NULL,"((EST0034))","((EST0023))",NULL,"   NUMEROS INDICES - TENDENCIA DE SERIES ECONOMICAS - PRINCIPAIS FUNCOES- CONCENTRACAO DE FATORES ECONOMICAS - CURVA DE LORENZ-GINI - ANALISE DECORRELLACAO E REGRESSAO LINEAR - INTRODUCAO A TECNOLOGIA DA AMOSTRAGEM. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
